id,name,surname,sex,age
2915,TOSHA,ROSASCO,0,89
2916,DARCY,BOK,0,89
2917,LEMUEL,GUERRIDO,1,53
2918,MOLLIE,FRANTZICH,0,23
2919,DEIRDRE,ARMY,0,66
2920,ADRIAN,PIORKOWSKI,1,39
2921,ANTONIO,RODILLAS,1,18
2922,BLAKE,KASCHMITTER,1,38
2923,ORVILLE,KOSKA,1,74
2924,SHONA,FRED,0,43
2925,TYRONE,BIONDA,1,88
2926,ISSAC,HILB,1,87
2927,MARIANO,CULTICE,1,67
2928,DENIS,AWENDER,1,42
2929,VENITA,MODENA,0,54
2930,LAWRENCE,ROBB,1,62
2931,XAVIER,FLENORY,1,84
2932,MARIO,ZELINSKY,0,26
2933,NEDA,CHRISTIANO,0,93
2934,SANTOS,HINERMAN,1,23
2935,BERNARDO,GENNOCK,1,18
2936,TEGAN,HEAD,0,99
2937,PROVIDENCIA,ENGELBERT,0,98
2938,NOAH,ORKIN,1,89
2939,KECIA,LAMBERTY,0,71
2940,JUNITA,GRIESHABER,0,63
2941,MAXWELL,BOLAR,1,33
2942,HANK,BOCKEMEHL,1,80
2943,IVAN,STUFFLEBEAM,1,88
2944,EMELINA,FLUKER,0,98
2945,ANDERSON,WUENSCHE,1,34
2946,MELISSA,GELLESPIE,0,90
2947,EDMUNDO,DELHIERRO,1,63
2948,WILLIAMS,GHARING,1,89
2949,HUBERT,GUTSHALL,1,71
2950,TAMESHA,ROCHES,0,23
2951,ANNE,DOBEK,0,27
2952,BRYANT,PORTIE,1,86
2953,JARVIS,TISOR,1,54
2954,SALVATORE,GIGUERE,1,59
2955,RUTHIE,BROCKIE,0,55
2956,CATINA,PILKINGTON,0,36
2957,SHARAN,KEMPTON,0,37
2958,YUN,BONWELL,0,19
2959,SEASON,DIMARTINO,0,23
2960,ERNESTINA,LEEZER,0,57
2961,STEPHEN,FITCH,1,56
2962,PRUDENCE,COPP,0,67
2963,EDISON,SCHMIERER,1,51
2964,MADLYN,NOTWICK,0,77
2965,TIARA,MCGOWAN,0,82
2966,SAVANNA,CORRICK,0,81
2967,BUSTER,SEGUIN,1,40
2968,RUDY,SCIRE,1,42
2969,MAURINE,FULCO,0,77
2970,BENNY,INNELLA,1,50
2971,WYNELL,LIMBACH,0,47
2972,LEN,RABURN,1,58
2973,MARTIN,PLUMER,0,94
2974,ALEXANDRIA,WILLMARTH,0,69
2975,CHELSEA,FALLDORF,0,72
2976,CECIL,NAGEOTTE,0,43
2977,ZACKARY,HALO,1,52
2978,CHARLEY,KACZMAREK,1,26
2979,MOHAMMED,KLINEKOLE,1,97
2980,JACOB,PANICH,1,39
2981,CREOLA,PLUVOISE,0,72
2982,NELLA,GOAN,0,22
2983,HARRIETT,CRUSOE,0,49
2984,DEANDRE,GIULIAN,1,69
2985,CAROLINA,LYSSY,0,71
2986,LEONA,RYSANEK,0,23
2987,BOBBIE,DEBORD,1,25
2988,SHIRELY,DIRE,0,74
2989,KAROLE,TINKHAM,0,53
2990,MARCELLA,BEAUMONT,0,54
2991,AUGUST,GEIB,1,71
2992,ANTONIO,CARTER,1,25
2993,ELAINE,PHOMPHITHAK,0,37
2994,CHARIS,PECHT,0,48
2995,AUGUST,KUHN,1,51
2996,LORETTA,CARBO,0,74
2997,TILLIE,SEGLER,0,33
2998,EDUARDO,SHISHIDO,1,58
2999,JOSEPH,TUTAJ,1,74
3000,LUCIA,CANDELA,0,90
3001,RANDAL,GRENNON,1,24
3002,GARY,HUGGARD,1,73
3003,HIEN,SCHIMEK,0,57
3004,FAY,BIS,0,59
3005,BOOKER,SHATTLES,1,67
3006,TRINIDAD,BUDHRAM,1,32
3007,GRACIE,MITTELSTEADT,0,54
3008,THEO,YU,0,51
3009,OWEN,FALVO,1,33
3010,HULDA,ESLINGER,0,83
3011,GRAZYNA,SHARPLESS,0,78
3012,YAHAIRA,BAZAN,0,89
3013,GABRIELLA,CHESHER,0,54
3014,RUDOLF,KUBISH,1,99
3015,VALERY,MONTPAS,0,81
3016,RUFUS,KRAPFL,1,80
3017,CHINA,REITERMAN,0,75
3018,SHERMAN,MIAZGA,1,50
3019,AZALEE,BRYE,0,69
3020,JULIANE,ZAGER,0,22
3021,RANDOLPH,AMBLE,1,87
3022,NICKY,CHAPELLE,1,79
3023,LEOPOLDO,HORRIGAN,1,35
3024,JOHNNA,DEERE,0,69
3025,EDYTHE,AMIRAULT,0,49
3026,CORAL,VIKEN,0,55
3027,SHANE,HART,1,79
3028,GAY,STELLUTI,0,43
3029,GRETA,HOLLANDSWORTH,0,93
3030,WALLACE,GRUN,1,22
3031,JARVIS,KUDRLE,1,54
3032,ESTEFANA,HENSLEY,0,53
3033,ROBT,MCREE,1,78
3034,ASIA,HERFORD,0,79
3035,BUSTER,JESIOLOWSKI,1,76
3036,ELBERT,SCAFURI,1,23
3037,MAGGIE,BIEHN,0,93
3038,MAO,RISCEN,0,61
3039,ANGELIQUE,TANEJA,0,41
3040,DION,KOSTICH,1,99
3041,WILLARD,LOADER,1,54
3042,TRUMAN,HESSEL,1,47
3043,JANIECE,TENPENNY,0,24
3044,ED,EASTLING,1,89
3045,AUBREY,RUDIGER,1,18
3046,BERNARD,HOHENSEE,1,23
3047,GREG,NAVEJAS,1,74
3048,HYMAN,LASSALLE,1,28
3049,JOSIAH,BORELLI,1,88
3050,BRENTON,PAV,1,94
3051,PEARLIE,DUTEL,0,54
3052,ARLIE,BERTINETTI,1,18
3053,FLORINE,HAPTONSTALL,0,32
3054,NICKOLE,AVEY,0,93
3055,DELOISE,WILFONG,0,99
3056,JEFFERSON,CAROLIN,1,82
3057,GRAIG,MOATZ,1,87
3058,SHANE,KENAGA,0,35
3059,ENRIQUETA,BROBERG,0,92
3060,OSVALDO,CASAGRANDA,1,44
3061,CHRISTINIA,ZEIDERS,0,27
3062,DEMETRIUS,ALIMO,0,42
3063,GABRIELLA,YDARA,0,65
3064,BRENDAN,SCHNAKE,1,91
3065,ROBIN,LANGO,1,19
3066,TOBI,ARMATO,0,22
3067,LUCIANO,ABEL,1,28
3068,KIMBERY,WACHAL,0,52
3069,NICK,DROP,1,80
3070,RANDY,BOMZER,1,81
3071,PRICILLA,PUETT,0,63
3072,GERARDO,LABRUYERE,1,83
3073,TRISTAN,PRITCHET,0,43
3074,JAY,DIBELLO,1,26
3075,RISA,HOWLINGWOLF,0,84
3076,KARL,TAPPEN,0,67
3077,DENYSE,CHECH,0,23
3078,PARKER,CRISPINO,1,87
3079,EWA,WENNER,0,38
3080,DUSTY,KRETZINGER,1,98
3081,ANNALISA,HOUNCHELL,0,56
3082,CURT,DEFREESE,1,59
3083,BILLY,SCHEIDE,1,49
3084,MABLE,CAMP,0,19
3085,COLEMAN,SOMMERFIELD,1,35
3086,DENYSE,VERTREES,0,30
3087,CLEVELAND,CYR,1,53
3088,OLIMPIA,ADDIS,0,75
3089,PERLA,MERLINI,0,75
3090,ARNOLD,ENGELS,1,76
3091,PORFIRIO,SZOC,1,33
3092,SHANE,ISOME,1,96
3093,VALENCIA,DERKSEN,0,27
3094,MYONG,MCNURLEN,0,48
3095,THERSA,GLADDEN,0,79
3096,YUNG,DULKIS,0,47
3097,IVY,GRIFFIE,0,78
3098,ROLF,ADZHABAKYAN,1,20
3099,MEGHANN,REON,0,56
3100,SELENE,RUTHEFORD,0,32
3101,TRUMAN,WILKINSON,1,26
3102,GAIL,CULLITY,1,93
3103,TY,FRATTO,1,77
3104,SUNG,GOTTEMOELLER,1,96
3105,ISIAH,MILLAN,1,23
3106,DEE,CURLL,1,54
3107,SHAWANNA,HOLQUIST,0,87
3108,TANJA,COLAS,0,81
3109,ARON,KLEPAC,1,30
3110,JAY,MARKARIAN,0,76
3111,ARNETTE,MARTINOV,0,30
3112,CHESTER,BOVAIN,1,97
3113,SHAUNDA,HANDSHOE,0,89
3114,KACI,COY,0,24
3115,LEONARDO,MORISSEAU,1,35
3116,LUCAS,WIEGMAN,1,22
3117,THANH,CALLIS,1,95
3118,RANDALL,MUNTZ,1,78
3119,JAKE,MCCATHERN,1,21
3120,TRISTA,BIEN,0,53
3121,LEON,MAXFIELD,1,36
3122,SANTIAGO,MILLEN,1,24
3123,KENNY,DROWN,1,35
3124,GIANNA,DIMATTIA,0,39
3125,SARAN,ERNZEN,0,70
3126,DARRIN,MICHNO,1,41
3127,DANI,SCHELL,0,40
3128,DEL,SECHRIST,1,22
3129,FRITZ,CHICA,1,50
3130,THADDEUS,HIEMSTRA,1,90
3131,ZACKARY,VANANTWERP,1,74
3132,NENITA,SEPPELT,0,30
3133,RICH,MOLINA,1,37
3134,ELVERA,HARMSEN,0,91
3135,LOUIE,JUBACK,1,52
3136,CRISTOBAL,MARRAZZO,1,69
3137,SHANEL,LILJEDAHL,0,47
3138,LARA,PRASS,0,44
3139,NEVA,GRADLE,0,76
3140,NORMA,CHAVIANO,0,88
3141,RAMON,DUBAY,1,80
3142,CHRISTOPHER,SIMILIEN,1,59
3143,NITA,KLARE,0,87
3144,ABEL,KOUNOVSKY,1,36
3145,GARY,BURKDOLL,1,82
3146,ISAIAS,BENDICK,1,74
3147,DAVID,GRUIS,1,41
3148,BYRON,LEYLAND,1,62
3149,CATINA,FANNEY,0,85
3150,DARLEEN,KOVAR,0,50
3151,TOMMY,FIERRO,0,74
3152,TONIA,ROHRBAUGH,0,75
3153,SABINE,GOWAN,0,42
3154,YUK,AINSCOUGH,0,95
3155,CORENE,BURGARDT,0,72
3156,NEAL,DALENBERG,1,63
3157,BRET,CREAN,1,30
3158,GHISLAINE,SPATARO,0,78
3159,ETHAN,CRASK,1,45
3160,DOMINIC,MASENTEN,1,72
3161,KAREN,SWORDS,0,65
3162,ALLYSON,ORIORDAN,0,79
3163,LESLIE,MELVILLE,0,80
3164,ZACHARIAH,KIENER,1,54
3165,MARKUS,ARIYOSHI,1,35
3166,JEFFERSON,DUTHIE,1,19
3167,VERNON,STRIEKER,1,86
3168,JIMMIE,SCOTTI,0,91
3169,SHAD,BOSCARELLO,1,75
3170,ETHAN,ISAAK,1,81
3171,CRISTINE,BAZAR,0,56
3172,GARLAND,STIMUS,1,80
3173,LLOYD,ORN,1,96
3174,JAE,BARILE,1,59
3175,SUSANA,TEMPLER,0,96
3176,GUSSIE,COCKAYNE,0,92
3177,JINNY,DELONGE,0,87
3178,AUBREY,WESTLUND,1,68
3179,RAYFORD,ROURKE,1,58
3180,VANNESSA,LINDBLOOM,0,65
3181,BETTIE,FULDA,0,49
3182,BRITANY,KOSOSKY,0,71
3183,CEDRICK,DANAHY,1,98
3184,DENNY,BEU,1,96
3185,NOE,OCENASEK,1,99
3186,JAMA,THEOPHILUS,0,38
3187,TUAN,SUBLETTE,1,38
3188,LATOYA,CROSKEY,0,40
3189,SHAWNA,TIOTUICO,0,56
3190,JADWIGA,COTLER,0,27
3191,BRENDA,TRIPLET,0,66
3192,JERRICA,HATTAN,0,94
3193,IRVING,DIOP,1,66
3194,ERICH,RANN,1,97
3195,FABIAN,MAINOLFI,1,82
3196,EMELY,RASICO,0,83
3197,CORDELL,GODINEZ,1,59
3198,PHYLICIA,QUARTUCCIO,0,60
3199,ALFRED,PTACEK,1,36
3200,ENRIQUE,PIERZCHALA,1,89
3201,MARCELO,RISSE,1,33
3202,MITSUKO,KNAPPER,0,91
3203,ROBERTA,RAMBERT,0,83
3204,WINFRED,VANHUSS,1,75
3205,HIPOLITO,TRUDELLE,1,22
3206,CHANTEL,VARS,0,62
3207,CARLENA,TINNEA,0,87
3208,TOMAS,EMILE,1,83
3209,IRA,SALB,0,43
3210,KAROL,AROURI,0,91
3211,EMMIE,MARITT,0,52
3212,DOUG,NEUMAN,1,55
3213,SID,BARANICK,1,23
3214,MAXIMO,KRISTEN,1,73
3215,CODY,SIEREN,1,23
3216,JONATHAN,BUCKLIN,1,64
3217,JAMEY,BEARDEN,1,52
3218,JOEL,CUTRELL,1,40
3219,THADDEUS,NORDELL,1,98
3220,HILDRED,RODENBERGER,0,97
3221,SIMONA,HOHIUDDEN,0,74
3222,CLAUDE,MCMAHAN,0,83
3223,JULIA,MORA,0,92
3224,DOMINIC,HOVIS,1,56
3225,DORETHA,ALLISTON,0,56
3226,DILLON,GENGE,1,73
3227,JAMES,WIERSON,1,34
3228,ISIDRA,AYOTTE,0,34
3229,KAZUKO,GIERLING,0,18
3230,ELDON,LOUDIN,1,56
3231,JACQUELYNE,BEREDA,0,85
3232,RAFAEL,GRANADO,1,21
3233,EMERY,MUGNOLO,1,56
3234,PHILLIS,ENGESSOR,0,95
3235,DESHAWN,OJITO,1,51
3236,JAME,WAEYAERT,0,49
3237,PIERRE,KIRKPATRIC,1,75
3238,CLARISA,REEDUS,0,56
3239,HILARIA,HEIDENREICH,0,69
3240,MIRANDA,PETRELLO,0,43
3241,NELL,STANICK,0,35
3242,AL,SARLEY,1,97
3243,DELAINE,GIRILLO,0,82
3244,CHASE,WOODBERRY,1,45
3245,HAYDEN,KETAY,1,38
3246,ARDELLA,BUTHER,0,34
3247,BETTY,INGRAM,0,61
3248,IAN,DOBSON,1,45
3249,CLARK,REITEMA,1,86
3250,CONRAD,SEAR,1,88
3251,KATELYNN,WOLFGRAM,0,72
3252,KELLYE,POLTROCK,0,69
3253,SON,LOVETT,1,41
3254,RODOLFO,MCKENIZE,1,80
3255,FERNE,BOGATAY,0,49
3256,JESUSA,HAVERSTOCK,0,81
3257,BONNY,TAINTER,0,19
3258,KERRY,HETH,0,69
3259,DANA,WINNICKI,1,53
3260,ALTA,MIKOVEC,0,76
3261,JUNE,COWART,0,33
3262,LAVETTE,FILYAN,0,85
3263,LESLIE,BOEHNLEIN,1,89
3264,HARLAND,DENBY,1,96
3265,LESTER,TIPOLD,1,98
3266,ARMAND,KIMBEL,1,77
3267,CAROLIN,KREKE,0,69
3268,CAROLYNN,STEVESON,0,52
3269,DEREK,CLASE,1,23
3270,MARIE,ETHERIDGE,0,83
3271,CASSIDY,THRUN,0,35
3272,ROY,BOZARTH,1,70
3273,ALETHA,CURTISS,0,62
3274,CLAUDIO,JOHNS,1,75
3275,HEATH,STADICK,1,28
3276,JOSPEH,SILLIMAN,1,34
3277,BLAKE,MERLING,0,67
3278,VASILIKI,ARCIOLA,0,82
3279,ED,WEMPE,1,69
3280,DOYLE,GENNETTE,1,38
3281,AUBREY,STROTH,1,98
3282,ELVIA,KOETS,0,93
3283,ARNETTE,DARCEY,0,66
3284,MALCOLM,NICKLOUS,1,29
3285,MAURICE,STAKEM,1,59
3286,ISA,DERAMO,0,43
3287,ALEXANDER,HAIRGROVE,1,70
3288,GAYLE,TANON,1,65
3289,DORI,HILAND,0,45
3290,BLANCHE,SHEARN,0,42
3291,SHAWNDA,WOOLLEN,0,69
3292,DANIAL,MAGGERT,1,65
3293,JEFF,SANDELLA,1,63
3294,SHONA,BAIERL,0,88
3295,JENAE,ETTIENNE,0,19
3296,KAROL,JUARES,0,23
3297,LENARD,AIEVOLI,1,53
3298,JOHNATHON,SCHUMPERT,1,39
3299,MARYLIN,SOCHA,0,40
3300,CARI,STALLINGS,0,97
3301,MCKINLEY,FONDRIEST,1,50
3302,SHANE,HIN,1,70
3303,MISSY,GILLESPIE,0,83
3304,JOANA,WICHROWSKI,0,34
3305,FELISA,MORTEL,0,90
3306,DELORAS,ADAMAITIS,0,59
3307,JERMAINE,GREIL,1,79
3308,BRICE,FURBISH,1,29
3309,LESA,HAVLIN,0,71
3310,TRESA,FREIDEL,0,40
3311,CORTEZ,LORTON,1,78
3312,LEEANN,STROZIER,0,59
3313,MALIK,SACRE,1,76
3314,CEDRICK,HUESO,1,42
3315,HIPOLITO,TREUTER,1,69
3316,WILBER,BAUMGARTEL,1,29
3317,TRANG,RYBINSKI,0,21
3318,LYNWOOD,VALLIAN,1,31
3319,LONG,TONI,1,43
3320,TONA,FOUTZ,0,51
3321,GERMAINE,DOTTERWEICH,0,52
3322,BECKIE,BLASSINGAME,0,33
3323,STEFANIA,CONLOGUE,0,79
3324,CLAUD,KUTZNER,1,64
3325,FOREST,HOMAN,1,46
3326,OCTAVIO,TRIPPEL,1,76
3327,DESMOND,KRISTAN,1,85
3328,NAOMA,KOEPF,0,88
3329,LAZARO,DERFLINGER,1,61
3330,TYRON,HOLDORF,1,70
3331,KAROLINE,RADIGAN,0,79
3332,LOUETTA,HOBEN,0,70
3333,FIDEL,TRINKA,1,78
3334,TORY,CZYZEWSKI,1,91
3335,HANS,EIDSCHUN,1,52
3336,EDDY,EDWARD,1,44
3337,TIMMY,CARTRETTE,1,28
3338,VERTIE,NEUSCHWANDER,0,88
3339,KARIMA,RODRIGUEZ,0,88
3340,RHETT,PREAS,1,77
3341,BEN,SQUITIERI,1,67
3342,ANGEL,BEAUSHAW,1,65
3343,REFUGIA,OZIER,0,26
3344,KENYATTA,KNIPPERS,0,77
3345,NOVA,TRIMBOLI,0,86
3346,VICENTE,FURUKAWA,1,72
3347,DEB,SOVEY,0,47
3348,LAWRENCE,TINN,0,19
3349,HARRIS,CLEAR,1,86
3350,EFREN,RUBNER,1,76
3351,REFUGIO,SEGEL,1,88
3352,JOANNIE,KETELHUT,0,51
3353,LORRIE,DAUPHIN,0,25
3354,MERRILL,AFFLICK,0,52
3355,ROSARIO,MINZEL,1,90
3356,MACK,KOGA,1,62
3357,CHAUNCEY,SAMS,1,58
3358,JANYCE,BUCHNA,0,40
3359,HARRISON,CABRERO,1,72
3360,RAYLENE,LICKNESS,0,37
3361,AMOS,HUPY,1,95
3362,ADRIAN,SLITER,1,37
3363,TOSHIKO,KAHALEUA,0,56
3364,SILAS,DIGIOUANNI,1,73
3365,SHEA,MCCOTTER,0,18
3366,BROCK,COLUMBO,1,68
3367,HARLEY,PFLUGER,1,97
3368,CAROLEE,MORALIS,0,35
3369,CORY,MORENO,1,65
3370,VALERI,BUEGLER,0,99
3371,GLENN,GOINS,1,21
3372,SUZANNE,HOCK,0,87
3373,OMAR,BABERS,1,48
3374,AMALIA,MCCRAIGHT,0,68
3375,EVELIA,BRACKENS,0,80
3376,LESTER,ROBBERSON,1,56
3377,ULYSSES,DITTUS,1,33
3378,DOLLY,DILILLO,0,90
3379,HELENA,KNUCKLES,0,71
3380,FERNANDE,HOPPS,0,35
3381,VALLIE,PERLSTEIN,0,40
3382,ROBERTO,WEIHE,1,69
3383,MILISSA,ALLBRIGHT,0,66
3384,DARNELL,SQUIRE,1,48
3385,BESS,SLOWE,0,31
3386,ELDEN,ANANIA,1,63
3387,NESTOR,TULLIS,1,82
3388,KRIS,CLOUSE,1,47
3389,RICKI,LERUD,0,83
3390,NED,PICKERSGILL,1,42
3391,ANTONETTA,LOZA,0,84
3392,GWYN,LEWI,0,27
3393,WILLY,BRUCE,1,63
3394,DAMION,WETHERN,1,99
3395,LEONILA,SUOMELA,0,54
3396,DANNIE,GIDDINS,1,44
3397,MACKENZIE,WACHAL,0,32
3398,IGNACIO,TREPANIER,1,79
3399,ANGELYN,CABEZAS,0,35
3400,EMELY,SENESENES,0,27
3401,TWANA,TIDBALL,0,32
3402,DELPHA,CIANCIOLA,0,83
3403,OSVALDO,BATUN,1,92
3404,ARTURO,CIARROCCHI,1,65
3405,BREANNA,HEPBURN,0,18
3406,TERRELL,DUNNING,0,64
3407,SIMON,NESLAND,1,81
3408,KIRK,SVEUM,1,20
3409,CLETUS,MARSHBANKS,1,21
3410,BRENTON,SNIFF,1,54
3411,AMBROSE,DERION,1,47
3412,ELLIOT,VERNETTI,1,75
3413,NORMAND,MICHELS,1,65
3414,FRANKIE,NODD,1,67
3415,BRADLEY,ZAIDEL,1,90
3416,EDWARD,RYE,0,25
3417,ALI,GUARNO,1,90
3418,HUBERT,NORBO,1,73
3419,LATINA,AGRESTA,0,71
3420,WILLIEMAE,KLINGSHIRN,0,90
3421,JOHNNY,MARVRAY,1,47
3422,RACHAL,POWELL,0,82
3423,SIDNEY,CASTRONOVO,1,76
3424,VERLINE,FESSEL,0,45
3425,TONEY,STANT,1,92
3426,TORY,CASHWELL,1,32
3427,RUBEN,WINFREE,1,27
3428,LACY,TOFT,1,59
3429,DAN,KLEVER,1,84
3430,ABDUL,NISSLEY,1,21
3431,LUCINA,GRIMLEY,0,43
3432,VICKI,SYBOUNHEUAN,0,79
3433,LAVERN,VAEZA,1,25
3434,JESSIE,GERCAK,0,29
3435,MILES,COMMINS,1,22
3436,GENIE,MERICA,0,55
3437,SHERMAN,CASANOVA,1,28
3438,NOELLA,DADDONA,0,47
3439,JODY,SLACKMAN,1,72
3440,HIPOLITO,STABS,1,45
3441,PARTHENIA,CAWLEY,0,71
3442,ANTONETTA,MENONI,0,42
3443,AURELIA,KINNE,0,45
3444,GWEN,PORRELLO,0,87
3445,VERN,LILLIAN,1,48
3446,ANGELIA,BESCHORNER,0,55
3447,DANE,SCHEPIS,1,83
3448,GLEN,DOLEN,1,91
3449,ZOFIA,TISCHLER,0,60
3450,HASSIE,ROSENKRANZ,0,75
3451,EARLEAN,SALEEM,0,39
3452,PAULITA,GAONA,0,53
3453,RORY,BLASEN,1,43
3454,JAMES,SOLYMANI,1,60
3455,DENIS,SLADKY,1,72
3456,HONG,LESHER,1,83
3457,LETITIA,BADMAN,0,94
3458,HOBERT,NALBANDIAN,1,31
3459,DEVON,GRIFFIETH,1,62
3460,CARTER,TWIST,1,81
3461,WINFORD,CONDINO,1,89
3462,CHRIS,DRESEL,1,31
3463,VELVET,SPYRAKOS,0,50
3464,VINCENT,SLANINA,1,99
3465,JOLYNN,KNIOLA,0,57
3466,DEVIN,VOLLMER,0,31
3467,ROXANNA,CLONEY,0,34
3468,JOSH,SODA,1,93
3469,BLAINE,CLINK,1,88
3470,STERLING,DELMENDO,1,50
3471,MATHILDE,DELAGLIO,0,31
3472,HENRY,DUY,0,41
3473,RAINA,BELONGER,0,30
3474,CARLOS,KRASOVEC,1,87
3475,RODERICK,FREEMYER,1,71
3476,ANABEL,LAFORREST,0,48
3477,IDELL,PATTI,0,71
3478,ELISHA,KURIAN,1,47
3479,ERIC,JORDA,1,82
3480,DANI,BRESEMANN,0,57
3481,ESTRELLA,CAUTERUCCI,0,49
3482,ANDREW,POCIASK,1,19
3483,TASHIA,MAFFITT,0,32
3484,ABRAHAM,BRAMMELL,1,40
3485,CARMINE,WHALEN,1,81
3486,SHERWOOD,ACE,1,19
3487,JOLYNN,STYS,0,65
3488,LEOPOLDO,MICHAELSEN,1,82
3489,MARY,BEARD,0,99
3490,KARLEEN,SCHNEIDERMAN,0,72
3491,WESLEY,GAYTON,1,76
3492,ARGENTINA,BOESE,0,47
3493,HOYT,KATTNER,1,70
3494,YELENA,FECTEAU,0,34
3495,IVAN,DIGIORGI,1,56
3496,ANNA,ERLICH,0,89
3497,JONELLE,MALDEN,0,63
3498,MADELINE,SCHREFFLER,0,31
3499,RONALD,KREUTER,1,74
3500,SHARA,WILTSHIRE,0,24
3501,JAYNE,BECENA,0,86
3502,MARCELO,LEIFER,1,64
3503,TERESE,SWENK,0,31
3504,LERA,CACCAMO,0,39
3505,BRITT,URA,1,70
3506,MAURICIO,SAVEN,1,32
3507,DENNY,BIZZARO,0,29
3508,FRANCIS,MIHALEK,1,74
3509,PHILLIS,GAVETTE,0,86
3510,NANA,GOODEMOTE,0,54
3511,BLAKE,OGER,1,75
3512,CLORA,ZURAWSKI,0,96
3513,PASQUALE,LACOSSE,1,92
3514,BRUNO,STOLLEY,1,38
3515,MARVIN,CARPER,1,49
3516,CHERISH,WITTHOFT,0,62
3517,RASHAD,RICCIO,1,18
3518,EARTHA,FORSYTHE,0,66
3519,JEFFERY,JUBEH,1,25
3520,SHIRLENE,FIERRO,0,70
3521,TED,SMREKAR,1,19
3522,LEZLIE,GRAMHAM,0,24
3523,CANDICE,DILTS,0,34
3524,BRUNO,LAURANGE,1,75
3525,JULIAN,GIN,1,21
3526,SHELTON,NADELBACH,1,40
3527,LEN,MURRELL,1,67
3528,TASHINA,SPENNICCHIA,0,73
3529,HAL,COPLES,1,87
3530,MELODI,DECELLE,0,48
3531,SHANTAE,JAGLA,0,26
3532,IRENE,STURTEVANT,0,66
3533,GRETCHEN,DECHAINE,0,62
3534,VIKI,GLANVILLE,0,54
3535,RAYMOND,WESTEN,1,90
3536,DONNETTE,SOUCEK,0,81
3537,CHERYL,HIRES,0,61
3538,CARSON,PAGENKOPF,1,71
3539,MAYA,ANDERS,0,23
3540,ELLSWORTH,HONAN,1,49
3541,XAVIER,KASOWSKI,1,36
3542,DANILO,WILLENBROCK,1,65
3543,STACY,LEEF,1,29
3544,IVY,COSTELLOWO,0,32
3545,DENNY,BLANCAS,1,26
3546,SABINA,GILLIES,0,45
3547,JOSUE,ELBERTSON,1,22
3548,ANNELLE,TRACY,0,42
3549,SHARRI,ECKBERG,0,88
3550,LEN,GUZIK,1,74
3551,MARYJO,MARANTO,0,93
3552,RANDELL,JOKELA,1,68
3553,DENNIS,MONTFORT,1,20
3554,JADA,CARLO,0,28
3555,LACEY,GOODGION,0,99
3556,MARIANNA,NISSEN,0,20
3557,SHELBA,MCBEAN,0,29
3558,ROMELIA,RATHBONE,0,58
3559,HALLIE,COPPINGER,0,41
3560,MADIE,LIGHT,0,55
3561,SALLEY,REAGOR,0,80
3562,VENA,STODDEN,0,41
3563,DEWAYNE,CAZZELL,1,34
3564,SHANTA,BOCOOK,0,99
3565,STEVE,NAGATA,1,92
3566,SIMONA,KERKHOFF,0,81
3567,STACY,LANDRON,1,52
3568,FREDRICK,ENCINO,1,65
3569,VINCE,VERON,1,29
3570,EDUARDO,CARRIN,1,66
3571,SHIRLEY,LUSKIN,1,33
3572,MALENA,GLASSCOCK,0,22
3573,MAE,TOMISIN,0,65
3574,SHERI,LOSANO,0,51
3575,BERRY,EHRET,1,94
3576,KERRIE,GENTZ,0,40
3577,ASHLEE,YING,0,36
3578,LOGAN,LUNEMANN,1,94
3579,DAVID,MALLEN,1,67
3580,PEGGIE,BOWLINE,0,89
3581,JAMAAL,LARSON,1,60
3582,SHELIA,SROCZYNSKI,0,64
3583,BENJAMIN,BUGBEE,1,53
3584,BARRETT,PITCH,1,19
3585,CHARLETTE,DELCASTILLO,0,89
3586,DONETTA,WANTY,0,81
3587,MARCIA,ZINK,0,73
3588,JEAN,FITCH,1,40
3589,ROLAND,HINOSTROZA,1,89
3590,KOREY,LIPPE,1,29
3591,MARCELO,CRUMMITT,1,26
3592,IDELL,GASSAWAY,0,71
3593,GIUSEPPE,QUINBY,1,48
3594,DORETHA,CADEMARTORI,0,25
3595,JORDON,KUBAL,1,29
3596,FRANCOISE,LINWOOD,0,25
3597,JEWELL,BROCKLEBANK,1,26
3598,ONEIDA,DIMPSON,0,39
3599,ONIE,NAEF,0,47
3600,YOUNG,RIFENBARK,0,88
3601,GENEVIE,MCGILLIVRAY,0,65
3602,WES,DUDEN,1,48
3603,BENNETT,STEFANICK,1,96
3604,HONEY,GIANNECCHINI,0,41
3605,DOMINICA,REYNOLDSON,0,20
3606,ELVIS,ARNZEN,1,72
3607,FERNANDO,STATIRES,1,90
3608,HISAKO,SLEETER,0,62
3609,MCKINLEY,GOUGEON,1,71
3610,EUGENIA,MCCLAVE,0,91
3611,BRUNA,QUINK,0,21
3612,CLEMENT,FORESMAN,1,56
3613,LUCIEN,HAMPSHIRE,1,50
3614,WESTON,TINGSTROM,1,26
3615,JARROD,CRESELIOUS,1,56
3616,KAM,KRASE,0,62
3617,STANLEY,BALLEW,1,33
3618,LEE,SCHOLER,0,45
3619,JASMINE,STERLEY,0,75
3620,RAYMUNDO,LANDRITH,1,39
3621,PHILLIP,GARMOE,1,25
3622,LEANORA,CRANNEY,0,20
3623,ZANA,BARKE,0,68
3624,LORIE,HANDSCHUMAKER,0,28
3625,ELVIN,MISHAW,1,52
3626,JOSIAH,PIPPINS,1,43
